url	author	publishDate	title	suteURL	country	title	fake	text	imageURL 
083e763244344fc6adb0cc9206787e21	['Steven Lee Myers']	2018-09-14 00:00:00	范冰冰消失逾三月，到底发生了什么？	https://www.nytimes.com/	US	范冰冰消失逾三月，到底发生了什么？	1	"北京——范冰冰可以说是中国最著名的女演员了，这位多产的影星凭借在《钢铁侠》(Iron Man)和《X战警》(X-Men)系列中扮演的角色，成功地获得了国际名声。今年5月，她曾出现在嘎纳电影节上，与杰西卡·查斯坦(Jessica Chastain)、玛丽昂·歌迪亚(Marion Cotillard)、佩内洛普·克鲁兹(Penelope Cruz)和露皮塔·尼永奥(Lupita Nyong’o)一起，为一部即将上映的间谍大片做宣传。

她在中国类似Twitter的平台微博上拥有逾6200万粉丝，世界各地的产品广告上也常有她的面孔——从澳大利亚的维生素到娇兰(Guerlain)唇膏、万宝龙(Montblanc)服装，以及戴比尔斯(De Beers)钻石。

而现在，她失踪了。

本周日即将满37岁的范冰冰已从公众视野中消失三个多月，遭受了一次骤然的名声大跌。"	https://static01.nyt.com/images/2018/09/14/business/14china-fan/merlin_138010665_ad5e2be3-2d3b-4e8e-b265-7981159bc602-articleLarge.jpg
4ceddbc0ca0f43b5bbcd33545bffba8e	['Nellie Bowles']	2018-09-14 00:00:00	数字时代的加州“海滩恶人”	https://www.nytimes.com/	US	数字时代的加州“海滩恶人”	1	"令人惊讶的是，科斯拉风投内部称为“海滩问题”的这件事在办公室里并无忌讳。“这对我来说是个绝好的谈判工具，”公司的另一位合伙人萨米尔·卡乌尔(Samir Kaul)说。

有一次另一家公司想要“搞”他的公司，卡乌尔在一次会议上提起了海滩一事的新闻报道。“我说：‘我老板要为他从来不去的一片海滩上最高法院。我们不是在这儿做样子。这个人是不会跟你和解的，’”卡乌尔说。“然后我就坐在那儿。”

前美国总检察长保罗·克莱门特(Paul Clement)眼下就在科斯拉的法律团队里，自2000年以来，他在最高法院出庭的案件多于任何其他律师。

作为一个法律策略，他将这处地产追溯至美国和墨西哥之间的1848年的瓜达卢佩-伊达尔戈条约，声称这一条约在法律上取代了《海岸法》。 Anastasiia Sapon for The New York Times

他的技能被用来解决一桩由最微不足道的官方指令引发的冲突。买下马丁海滩后，县政府告知科斯拉他要么选择（a）保持公众前往海滩的道路开放，收取停车费不得高于1972年时的每车2美元，要么选择（b）申请一份海岸开发许可来变更公众使用权。他选了（c）a、b都不选，让他的同胞起诉他。

科斯拉随后起诉了加州海岸委员会的实体及其官员个人。他起诉了州土地委员会和圣马特奥县，以及——再一次地——其中的官员。他声称自己遭到了勒索，权利受到侵犯。在他看来，政府强迫他经营赔钱的停车生意。作为一个法律策略，他将这处地产追溯至美国和墨西哥之间的1848年的瓜达卢佩-伊达尔戈条约(Treaty of Guadalupe Hidalgo)，声称这一条约在法律上取代了《海岸法》(Coastal Act)。

科斯拉赢了，并一度关闭了海滩路对面的大门。加州的立法机构和州长介入，通过制定和签署法令来阻止科斯拉，以重新开放海滩。这一行动需要从他那里购买地役权；州土地委员会估计花费为36万美元，但科斯拉一度估计，他在隐私上的损失至少价值3000万美元。双方一直僵持不下。今年6月，加州通过了一项预算，其中提到如果科斯拉不接受一个出价，就会使用土地征用权来拿下这条路。

在10年的律师计费工时之后，那些与科斯拉打官司的人对他的决心有些敬畏。

科斯拉通过一家有限责任公司持有这里约47座小屋之下的土地。“我不认为他这样做是为了钱。我真的不认为他这样做是出于贪婪，”当地一名居民说。 Anastasiia Sapon for The New York Times

“他只需要申请一个许可，更改开大门的时间，”安吉拉·豪依(Angela Howe)说。她是弄潮儿基金会的法务总监，该基金会是一个非营利组织，倡导公众对海滩的使用，是科斯拉的主要反对者。“感觉就是，哇，你可真行，”她说，“现在，如果最高法院接手，它可能是在对美国所有的海岸管理项目进行裁决。”

科斯拉1955年出生在印度浦那一个中产阶级家庭，是一个军官的儿子。他说，他的父母很早就接受了他的性格，但他们也知道他可能带来很多问题。"	https://static01.nyt.com/images/2018/09/02/business/02khosla02/merlin_142390755_37b5392b-2a75-49e2-8de6-993d17c39865-articleLarge.jpg
102bc5a191594419b44233f3a92d3b26	['David Segal']	2018-09-14 00:00:00	冒险的艺术：她用刺绣重新连结朝鲜半岛	https://www.nytimes.com/	US	冒险的艺术：她用刺绣重新连结朝鲜半岛	1	"韩国首尔——1970年代，咸京我(Kyungah Ham)在这里长大的时候偶尔能发现朝鲜用氦气球送过来的传单。像同学一样，咸京我把传单交给学校，能得到一份奖励，因为在韩国与邻国细火慢炖的意识形态战争里出了小小的一份力。

2008年，咸京我又发现了一张朝鲜传单——这次是在她父母家的大门底下——它显得如此遥远，就像是从外星球飘来的。那时候她已是一名多媒体艺术家，早已不再相信过去学校里教的历史，她也知道了韩国以前也往国界那边撒自己的传单。这让她陷入思考：在已持续65年的地缘政治悲剧里那些她禁止接触的人，她能否与他们直接交流呢？

一场或许是艺术世界里最不寻常的、仍在进行中的合作，就此诞生了。十年来咸京我不断在电脑上设计出图案，打印出来后通过在俄罗斯或中国的中间人偷运进朝鲜。然后，一群与咸京我素未谋面的不具名工匠，受雇用精工细作的针脚把这些图案变成刺绣。通过贿赂和花招，这些作品被偷运回来。最终，它们会在画廊或艺术展览上展出和销售。

最宏伟的是一些描摹闪亮枝形吊灯的大尺幅作品，有些近12英尺宽、9英尺高，远看就像黑色背景下拍摄的照片。凑近看，细密的针脚就显现出来。枝形吊灯和背景都是一针一线精心绣制而成。

某种程度上，她的刺绣作品试图用艺术让1953年因战争被迫分别的人们重逢。作品结合了南方的优势（技术）与北方的优势（手艺），整个实现的过程危机四伏。

咸京我在作品仓库里查看一幅枝形吊灯的刺绣。有些作品的尺寸达到108平方英尺。 Tim Franco for The New York Times

许多艺术家都谈论冒险，但很少有人像咸京我这样真的冒险。国际制裁禁止与朝鲜这个隐秘王国进行贸易活动，因此至少从理论上讲，她可能因为这些作品的现金交易面临刑事起诉。

与她合作的那些工匠可能受到更严重的处罚。全世界最专制政权之下的这些居民，一旦被发现做这种工作，可能入狱或被处决。这些朝鲜人面对的危险带出艺术伦理的问题，有意也好无意也好，伦理问题成了咸京我艺术作品的一部分。"	https://static01.nyt.com/images/2018/07/29/arts/29HAM1/29HAM1-articleLarge.jpg
a8f516ae8576429abf85af0f0fdb1866	['Seth Sherwood']	2018-09-13 00:00:00	36小时玩转巴黎塞纳河畔	https://www.nytimes.com/	US	36小时玩转巴黎塞纳河畔	1	"5）下午1点，神之食物。

6）下午3点：审美重地

圣路易岛上的街景。 Jo Han Pai for The New York Times

卢浮宫和奥赛博物馆等著名大型博物馆几乎就在隔壁，规模较小且更加低调的橘园美术馆(Muséedel'Orangerie)可能会被忽视。它原本是一座19世纪的温室，在规模方面的欠缺被其密集的艺术力量所弥补。它的招牌展品是莫奈的睡莲画，但是后印象派的藏品也很惊人。比如亨利·卢梭(Henri Rousseau)、安德烈·德朗(André Derain)和莫里斯·郁特里罗(Maurice Utrillo)这样的重量级人物都有自己的展室，而几个超级重量级人物则有多幅画作：莫迪格利阿尼的削瘦女性肖像；马蒂斯懒散的东方主义风格；以及毕加索深沉、阴暗的裸体画。入场费：9欧元。

7）下午5点：兰花和冰淇淋

塞纳河的主要购物路线经过古董书商们的摊位，还有那些历史悠久的岛屿：西堤岛和圣路易岛。你可以在“玛戈皇后”(La Reine Margot)创建自己的卢浮宫，它是一个博物馆般的商店，出售古希腊、古埃及、罗马帝国乃至其他地区的艺术品和物品——以及当代创作者的仿古酷炫珠宝。然后你可以到巴黎花鸟集市(Marché aux Fleurs)创建自己的花园。巴黎花鸟集市自1830年开始营业，是一个稀有兰花、雕塑仙人掌、花香皂、果酱等物品的园艺圣地。最后，穿过圣路易桥，走过时尚的街道（夏尔·波德莱尔和罗斯柴尔德家族曾经在这里居住），来到“上层概念店”(Upper Concept Store)，这是一家出售国际独立设计师作品的咖啡精品店。这条街上排队最长的店是Berthillon，它是巴黎最受欢迎的冰淇淋店。

8）晚上8点：海鲜

Péniche Marcounet是一个受欢迎的夜晚活动目的地。 Jo Han Pai for The New York Times

直接从塞纳河捕鱼吃是不允许的。然而，由于2016年开业的Le Vent d'Armour ，在塞纳河畔吃鱼成了必不可少之事。这家小餐馆由法国总统府的前厨师尼古拉·特里贝(Nicolas Tribet)领衔，提供精致的海鲜菜肴。低调而优雅的装饰为用餐提供了一个不受干扰的背景，开胃菜可能有黄油大蛏子，或者蘸奶油芥末酱的油炸软壳蟹。主菜可能包括孜然柠檬“塔吉”酱蘸鲈鱼，或是浸在用贝壳汤、黄油和松露片制成的奶油状混合物中的海螯虾肉——这是海味、乳品和山珍的精美融合。三道菜的两人晚餐约120欧元。

9）晚上10点：寻找你的船上小天地"	https://static01.nyt.com/images/2018/09/16/travel/16Hours-Paris1/merlin_143310471_8d4f8b1a-27e2-4377-99cb-313618f51a68-articleLarge.jpg
753563ff2bd74459ab91ef80e1fcb46f	['Farhad Manjoo']	2018-09-13 00:00:00	后乔布斯时代的硅谷领袖：平淡无奇是一种新时尚	https://www.nytimes.com/	US	后乔布斯时代的硅谷领袖：平淡无奇是一种新时尚	1	"“我不知道Twitter的首席执行官该是什么样子，”巴顿说。“但你看上去不像是Twitter首席执行官应该有的样子。”

这位国会议员说的有道理。戴着一枚鼻环、穿着一件翻领衬衫、留着一把摩西式大胡子的多尔西，看上去更像是美国内战时代军官的潮人翻版，而不是科技偶像。然而，比他的外表更异乎寻常的，是他在持怀疑态度的立法者们面前表现的举止。

面对严厉质问时，多尔西没有像上一代科技领袖们可能做的那样，为自己的公司和自己的科技大力辩护，而是表达怀疑，承认错误，并就在一个复杂世界中管理科技的困难与议员们展开了一场细致入微、似乎发自内心的对话。就连回应巴顿对自己外貌的评论时，多尔西也表现出一种对他人的关切。“我妈妈同意你的看法，”他说。"	https://static01.nyt.com/images/2018/09/13/business/13State.illo/13State.illo-articleLarge.gif
dfa96bb4699c44f6ab2fbaf54afd2a77	['Stephen Marche']	2018-09-12 00:00:00	为什么你不该对孩子大声嚷嚷？	https://www.nytimes.com/	US	为什么你不该对孩子大声嚷嚷？	1	"50年来，用打屁股的方式来管教孩子的现象越来越少。但大喊大叫呢？几乎所有人还是会不时地对孩子们嚷嚷，即使是那些知道这么做没用的父母。吼叫可能是当今为人父母者最不明智的行为。

在你为人父母的经历中，你有多少次在对孩子嚷嚷后想过“嗯，这么做对不对”？

嚷嚷无助于你树立权威。这只会让孩子觉得你失控。让你看起来软弱无能。实话说吧，你之所以大喊大叫就是因为你没辙。嚷嚷甚于打屁股，是父母不知道还能怎么办的反应。"	https://static01.nyt.com/images/2018/08/13/autossell/00sl_yelling/00sl_yelling-articleLarge.jpg
0f7caa7c17a4466e936f5cb1494b6d44	['Nick Madigan']	2018-09-12 00:00:00	如何快速检测一幢58层的摩天大楼？试试无人机	https://www.nytimes.com/	US	如何快速检测一幢58层的摩天大楼？试试无人机	1	"兰贝托·弗雷斯科巴尔迪(Lamberto Frescobaldi)统领着一个有700年历史的葡萄酒酿造王朝，他眼下正在监督自己位于托斯卡纳的一座葡萄园的建设项目，并且使用了他的祖辈会视为天外之物的技术：高空无人机。

作为那些科技小玩意爱好者的消遣之物，无人机随处可见——有时它也用于侦查和投弹之类用途——在建筑和房地产业，它已成为不可或缺的工具。因为相对廉价和易于操控，它们提高了建筑师、景观设计师、测量师、施工方、结构工程师和房产经纪人的工作效率。

弗雷斯科巴尔迪第在佛罗伦萨南部基昂蒂(Chianti)的佩拉诺葡萄园上空施放无人机，这样就能查看他在其中一个酒窖上方建造的2.5万平方英尺（约合2300平方米）花园的工程进度。这个屋顶花园打算用于品酒，这在花思蝶酒庄(Marchesi Frescobaldi)非常重要的营销策略。这家公司拥有6个葡萄园，年产葡萄酒1100万瓶，2017年营业收入据报达到1.2亿美元。设计这座花园的英国景观设计师理查德·谢尔本(Richard Shelbourne)说，无人机拍摄的影像有助于项目的完善。“花园的设计始自我脑中，然后经过计算落到纸面，现在能从空中看到完整的比例，所有的直线曲线都准确无误。”他说。

意大利佛罗伦萨南部的基安蒂地区，无人机自一个葡萄园上方拍下一个工程早期阶段的影响。 Carlo Frescobaldi

无人机让他们能够视察挖掘机和机动手推车的工作，以及凉棚、喷泉和砖墁步道的建造。施工期间在看过无人机拍摄的画面之后，他们决定修改一处花园入口。



“我让我儿子用无人机飞了很多次，这样我就能设想该如何种植花木，能从平常做不到的视角注视它，”弗雷斯科巴尔迪第说。“这些现代设备，这些影像——这就是进步。”"	https://static01.nyt.com/images/2018/08/15/business/15DRONE03/merlin_142066665_9e5c9498-82db-458b-bf2b-616afb6e317f-articleLarge.jpg
75dc1d25a08f436fbf4053d2089007a5	['Andrew R. Chow']	2018-09-11 00:00:00	25年前，《喜福会》也曾给亚裔带来希望，后来呢？	https://www.nytimes.com/	US	25年前，《喜福会》也曾给亚裔带来希望，后来呢？	1	"“我总说《喜福会》是我进入好莱坞的绿卡，”温明娜说。

王颖的声望也得到了提升。在影片上映的当天，他回忆起曾接到哈维·韦恩斯坦(Harvey Weinstein)的电话，后者当即同意为他的下一部影片《烟》(Smoke)提供资金。（王颖说，他当时不知道韦恩斯坦的掠夺性行为，但与他合作很困难：“他显然是某种霸凌者。”）后来，王颖导演了多种影片，比如有詹妮弗·洛佩兹(Jennifer Lopez)出演的《曼哈顿女佣》(Maid in Manhattan)，以及家庭剧《都是戴茜惹的祸》(Because of Winn-Dixie)。

“在这个行业里，你很容易被限制在一个类别里，”他说，“我不想被困住。”

在扩展他的疆域的同时，王颖也试图向片厂倡议拍关于亚裔美国人的电影——但没有成功。他的宏大构想，比如一部设定在唐人街的《西区故事》(West Side Story)改编版，遭到了拒绝；他在自己的电影中加入亚洲角色的努力也遭到了拒绝。“我总是说，‘我知道这个角色不是为亚洲人写的，但是为什么我们不能选择一个好的亚洲演员来扮演这个角色呢？’他说。“那将是一场我永远赢不了的斗争。”

《喜福会》中的四个女儿最终发现，她们在为了向亚洲女性提供的几个微不足道的角色而竞争，她们大多转向电视行业，在《急诊室的故事》(ER)和《白宫西翼》(The West Wing)等剧中出演短期角色。

“我的很多朋友都是年龄相同、类型相仿的白人，她们会接到电话。但是我的经纪人无法让我进入房间，”汤姆谈到电影试镜时说。她最终在声音表演方面找到了稳定的工作，包括为《飞出个未来》(Futurama)中的艾米·王(Amy Wong)等角色配音，她说她最终在其中发现了自由。“你的年龄、你的样子，甚至你的性别都没有关系。”

也许好莱坞为《喜福会》班底提供的最大机会落到了谭恩美本人头上。谭恩美在采访中说，《喜福会》上映后，迪士尼提出把她的第二部小说《灶神之妻》(The Kitchen God’s Wife)改编成动画。但她退出了谈判，专注小说创作。

卢燕在《疯狂的亚洲富人》中饰演尼克严厉的祖母。她还曾在《喜福会》中饰演母亲。 Warner Bros.

“那会很可怕，我会后悔的，”她说。“每个人都要插手，然后搞得一团糟。”"	https://static01.nyt.com/images/2018/09/10/arts/10joyluckclub7/10joyluckclub7-articleLarge-v2.jpg
2264ea28987b40c383124df7ac9bd753	['Ruth La Ferla']	2018-09-11 00:00:00	粉红色究竟意味着什么？	https://www.nytimes.com/	US	粉红色究竟意味着什么？	1	"“的确，是社会制造了颜色，社会决定了各种颜色意味着什么，”她说，这个观点贯穿在整个展览之中，也贯穿在斯蒂尔为之所著的新书《粉红：一个朋克、俏丽、强有力颜色的历史》(Pink: The History of a Punk, Pretty, Powerful Color)之中，并从中得到强化。

粉红是一种多维的、含义变化多端的色彩，它不再只是“适合少女的愚蠢粉色，而是兼具两性的、既酷且潮又反叛的粉色，是各种更复杂想法的一种表达，”斯蒂尔坚称。

歌手加奈儿·梦奈(Janelle Monáe)在她最近的音乐录影“PYNK”中穿过一条粉红连衣裙的复制品。 Jackie Molloy for The New York Times

展览印证了她的观点，通过几个不声张的阶段，粉红色摆脱了其纯洁、轻快的联想，附上了一种更为反叛的顶撞、有时简直怪癖的情感。歌手加奈儿·梦奈(Janelle Monáe)在她最近的音乐录影“PYNK”中，用身上穿的一件强烈暗示性服装的复制品，把这种情感发挥到了极致。荷兰设计师杜兰·兰廷克(Duran Lantink)设计的灼眼打扮出现在展览中，花瓣状的裤子敞开来，揭示出粉红色调的阴道。

不过，粉红的越轨性影响力有一个很长的形成过程。在西方文化里，从接近紫红到淡而偏粉的这个颜色的各种色调曾受到贵族的喜爱，14世纪后期，来自印度和苏门答腊的新染料制出了更饱满的粉红色后，这个颜色就更受欢迎了。

18世纪中期，蓬帕杜夫人使一种更甜蜜的粉红色成为时尚之颠：在弗朗索瓦·布歇为她画的几幅肖像中，她穿了一系列的满是丝带、时髦且自信的贝壳粉色女礼服和女士晨衣。

粉红色在那个年代男女皆宜，展览中一具穿着耀眼上衣和半长裤的人体模型强调了这一点，它穿的淡鲑鱼色丝缎与奶油色刺绣马甲背心对比鲜明。

但到了19世纪中期，男人们大多已把粉红色留给了他们的姐妹和妻子，她们当中的任何一位都可能穿过时装技术学院陈列的那件19世纪中期的故作忸怩的、粉红色塔夫绸礼服，其多层的裙摆镶嵌着流露的荷叶边。斯蒂尔写道，粉红在那时被视为一种俏丽的颜色，表达了柔软与俏皮活泼的性格。

2015年春夏，Comme des Garçons机车芭蕾系列的一款搭配。 Jackie Molloy for The New York Times

伊夫·圣·罗兰(Yves Saint Laurent)的缎面蝴蝶结晚礼服裙，1983年秋冬。 Jackie Molloy for The New York Times

但粉红也暗示了贴身衣。蕴含着名声不好却有吸引力内涵的女内衣，是泰奥菲尔·戈蒂耶(Théophile Gautier)在1850年的诗作《致一件粉装》(To a Pink Dress)中颂扬的东西，诗人热情地写道，“我太爱穿着那件装的你，它让你看上去如同不着一丝。”

时代不同了，粉红色的形象也在变化。到19世纪晚期，粉红已如野草般平常。苯胺染料的引入，生产出了格外明亮、偶尔花里胡哨的粉红色，让这种颜色的声望下降，变得粗俗，带上了埃米尔·左拉(Emile Zola)小说里女店员和妓女卖弄的色彩。"	https://static01.nyt.com/images/2018/09/06/fashion/06pink1/06pink1-articleLarge.jpg
f887ff536b124ef690e3f1530cf8c206	['纽约时报']	2018-09-11 00:00:00	想长寿？试试打网球吧	https://www.nytimes.com/	US	想长寿？试试打网球吧	1	"根据一项针对丹麦男性和女性进行的流行病学新研究，打网球和其他社交型运动可能会延长你的寿命。

这项研究发现，经常打网球或其他球类和团体运动的成年人比久坐不动的人寿命更长。而他们的寿命也比那些有运动习惯、但通常进行单人运动项目，如慢跑、游泳和骑自行车的人更长。

关于社交在增强运动益处方面可能发挥的作用，这项研究结果提出了一些有趣的问题。

在这一点上，没有人怀疑体力活动会改善我们的健康，并延长我们的寿命。近期的多项流行病学研究都证实了锻炼和更长的寿命之间的联系。"	https://static01.nyt.com/images/2018/09/11/well/physed-tennis/physed-tennis-articleLarge.jpg
87a27e5536af4fc3bcf71f41da344952	[]	2017-08-28 00:00:00	纽约时报中文网招聘启事	https://www.nytimes.com/	US	纽约时报中文网招聘启事	1	"主要职责：

1. 翻译《纽约时报》英文文章；

2. 协助高级编辑进行文章及主页内容的校对、配图、排版及发布；

3. 协助参与热点及突发新闻的翻译、编辑、专题策划与制作；



4. 使用社交媒体推广网站内容，增进与读者互动；

任职要求："	https://static01.nyt.com/images/icons/ios-ipad-144x144.png
2d4dbbe01d81468ca3c6d12ac8f53361	[]		2018 Election Key Races	https://www.cnn.com/	US	2018 Election Key Races	1	"Key Races : House

House Senate

CNN's 2018 Race Ratings are based on a number of factors and data points. These include candidate recruitment, fundraising strength, districts' voting history, voter registration data by party and recent voting trends, as well as CNN's political reporting and analysis."	https://cdn.cnn.com/cnn/.element/apps/elections-2018/share/2018-primaries-key-races.jpg
41d826b601514ac184457ece16a18ab3	[]	2017-03-04 00:00:00	How to Watch VR	https://www.cnn.com/	US	How to Watch VR	1	"IN YOUR HEADSET...

Headsets are hands-down the best way to watch VR stories. You can see the latest from CNNVR on the Samsung VR app , the Oculus Video app on Rift , or on the CNNVR app on Google Daydream . Just look left or right to explore the 360 world around you. Believe us, you need to try this."	https://cdn.cnn.com/cnnnext/dam/assets/170304155524-vr-how-to-watch-cover-image-super-tease.jpg
43231f814bfa413996ab244ed97b3def	['Lauren Said-Moorhouse', 'Nada Bashir']	2018-09-25 00:00:00	The chances of a second Brexit referendum just got higher	https://www.cnn.com/	US	The chances of a second Brexit referendum just got higher	1	"London (CNN) The chances of Britain holding a second referendum on Brexit just got higher.

Britain's opposition Labour party voted overwhelmingly Tuesday for a policy that would put a new vote on the table if Prime Minister Theresa May failed to get an eventual Brexit deal through the UK Parliament.

And Labour's Brexit spokesman, Keir Starmer, received rapturous applause at his party's annual conference when he raised the prospect that staying in the European Union would be on the ballot paper.

""Nobody is ruling out 'Remain' as an option,"" he said.

His comments were significant because Labour has been as divided over the issue as May's Conservative Party. Some Labour MPs represent districts in Britain that voted decisively to leave the EU in the 2016 referendum, and fear losing their seats if there is a general election. The Labour leader, Jeremy Corbyn, is known to be a lifelong Euroskeptic.

But the party membership, which propelled Corbyn into power, strongly supports staying in the EU and has forced the leadership's position to evolve. Delegates at the party conference in Liverpool, northwest England, voted overwhelmingly for a motion that calls for a second referendum in the event that Parliament fails to approve an eventual deal.

Starmer told delegates at the party conference in Liverpool that Labour would vote down any deal struck by May.

""If the Prime Minister returns with a deal that does not meet our tests, and that looks increasingly likely, we will vote against her deal,"" Starmer told the rapturous crowd. ""A vague or blind Brexit is a leap to nowhere, and we will have no part in it.""

Starmer said Labour preferred the uncertainty to be settled in a general election ""but if that's not possible, we must have other options ... that must include campaigning for a public vote.""

""Nobody is ruling out remain as an option,"" he added, in remarks that were not included in the text of his speech released by the Labour Party.

Last March, Labour outlined six tests upon which it planned to assess any final Brexit deal, including the provision of a ""strong and collaborative"" future relationship with the EU, the delivery of the ""exact same benefits"" provided by the UK's current membership of the single market and customs union, and the ""fair management of migration"" in the interests of the British economy.

JUST WATCHED Tusk: May's plan will not work Replay More Videos ... MUST WATCH Tusk: May's plan will not work 01:16

On Sunday, in an article for the Britain's Sunday Express newspaper , May reiterated her opposition to a new Brexit referendum. ""Some are now openly advocating a second referendum and extending Article 50 to delay Brexit, sending us right back to square one,"" she wrote.

Calls for a second referendum have increased since May returned from an informal EU summit in Salzburg, Austria last week and admitted discussions were ""at an impasse.""

May struck a defiant tone during a Downing Street statement in which she called for the EU to ""respect"" the British position and the result of the June 2016 referendum.

She called on the EU to spell out its objections to her plan or come up with an alternative.

""Throughout this process, I have treated the EU with nothing but respect. The UK expects the same. A good relationship at the end of this process depends on it,"" May said."	https://cdn.cnn.com/cnnnext/dam/assets/180925114328-01-brexit-keir-starmer-0925-super-tease.jpg
732ba8fc84e64b0fbb4bcfa886a8419d	['Euan Mckirdy']	2018-09-27 00:00:00	Carabao Cup: Chelsea put Liverpool out as West Ham run riot in 8-0 mauling	https://www.cnn.com/	US	Carabao Cup: Chelsea put Liverpool out as West Ham run riot in 8-0 mauling	1	"(CNN) Maurizio Sarri's Chelsea spoiled Liverpool's perfect start to the season when a late Eden Hazard stunner dumped the Premier League leaders out of the Carabao Cup Wednesday night.

Liverpool's Daniel Sturridge had opened the scoring on 58 minutes, before Chelsea's Emerson Palmieri pegged Jurgen Klopp's runaway side back eleven minutes from time.

The match was headed to penalties when Hazard, receiving the ball outside the box on the right wing, skipped through Liverpool's defense before whipping a shot into the top corner to score a stunning winner with five minutes to go.

Seen a better goal in #CarabaoCup Round Three than @hazardeden10 ? 🤔 Tell us... 👇 pic.twitter.com/RYLlTZ1gHD

Chelsea's assistant coach Gianfranco Zola hailed the mercurial Belgian as ""one of the best in the world"" following the late solo goal, according to the BBC . ""It's a fantastic goal. Not only the beauty of it but for the time he scored it,"" the former Chelsea talisman said of the second-half sub, adding that he felt the best is yet to come from a ""remarkable"" player.

Huge scorelines; late drama

Meanwhile, beleaguered Premier League side West Ham took the EFL's cup competition as a welcome respite from its league travails to put eight unanswered goals against hapless Macclesfield Town.

The gap between the top flight team and Macclesfield, languishing in 24th in England's fourth-tier competition was too great an obstacle for the Cheshire side, which went down without a whimper to braces from Robert Snodgrass and Grady Diangiana and goals from Lucas Perez, Ryan Fredericks and Angelo Ogbonna after Michail Antonio opened scoring just before the half-hour mark.

Kieran O'Hara of Macclesfield Town fails to save a shot from West Ham's Ryan Fredericks.

Elsewhere, Arsenal continued its resurgence of form under new boss Unai Emery with a routine 3-0 win over fellow London side Brentford, with Danny Welbeck finding his scoring boots after only five minutes, before adding a second before the break.

The Bees' Alan Judge pulled one back through a free kick 13 minutes -- his first goal in almost a 1,000 days following a double-leg break, according to the BBC -- after the restart but Arsenal's French striker Alexandre Lacazette put the result beyond doubt in injury time to advance his side to the next round.

Brentford's Danish defender Henrik Dalsgaard vies with Arsenal's Nigerian striker Alex Iwobi.

It was late drama at Milton Keynes' Stadium MK as the Gunners' arch-rivals Tottenham needed penalties to advance at the expense of Watford -- this year's surprise package in the Premier League -- after Watford's Etienne Kapoue equalized in the 89th minute to cancel out Erik Lamela's goal just three minutes earlier.

In the other Carabao Cup tie of the evening, 10-man Championship side Nottingham Forest beat Stoke City despite a late rally from the Potters."	https://cdn.cnn.com/cnnnext/dam/assets/180927115204-eden-hazard-chelsea-carabao-cup-super-tease.jpg
